country,date,total_cases,total_deaths,icu_patients
United Kingdom,2024-07-16,24962060,232112,0
United Kingdom,2024-07-17,24962060,232112,0
United Kingdom,2024-07-18,24962060,232112,0
United Kingdom,2024-07-19,24962060,232112,0
United Kingdom,2024-07-20,24962060,232112,0
United Kingdom,2024-07-21,24967098,232112,0
United Kingdom,2024-07-22,24967098,232112,0
United Kingdom,2024-07-23,24967098,232112,0
United Kingdom,2024-07-24,24967098,232112,0
United Kingdom,2024-07-25,24967098,232112,0
United Kingdom,2024-07-26,24967098,232112,0
United Kingdom,2024-07-27,24967098,232112,0
United Kingdom,2024-07-28,24971229,232112,0
United Kingdom,2024-07-29,24971229,232112,0
United Kingdom,2024-07-30,24971229,232112,0
United Kingdom,2024-07-31,24971229,232112,0
United Kingdom,2024-08-01,24971229,232112,0
United Kingdom,2024-08-02,24971229,232112,0
United Kingdom,2024-08-03,24971229,232112,0
United Kingdom,2024-08-04,24974629,232112,0
United States,2020-01-05,0,0,0
United States,2020-01-06,0,0,0
United States,2020-01-07,0,0,0
United States,2020-01-08,0,0,0
United States,2020-01-09,0,0,0
United States,2020-01-10,0,0,0
United States,2020-01-11,0,0,0
United States,2020-01-12,0,0,0
United States,2020-01-13,0,0,0
United States,2020-01-14,0,0,0
United States,2020-01-15,0,0,0
United States,2020-01-16,0,0,0
United States,2020-01-17,0,0,0
United States,2020-01-18,0,0,0
United States,2020-01-19,0,0,0
United States,2020-01-20,0,0,0
United States,2020-01-21,0,0,0
United States,2020-01-22,0,0,0
United States,2020-01-23,0,0,0
United States,2020-01-24,0,0,0
United States,2020-01-25,0,0,0
United States,2020-01-26,7,0,0
United States,2020-01-27,7,0,0
United States,2020-01-28,7,0,0
United States,2020-01-29,7,0,0
United States,2020-01-30,7,0,0
United States,2020-01-31,7,0,0
United States,2020-02-01,7,0,0
United States,2020-02-02,9,0,0
United States,2020-02-03,9,0,0
United States,2020-02-04,9,0,0
United States,2020-02-05,9,0,0
United States,2020-02-06,9,0,0
United States,2020-02-07,9,0,0
United States,2020-02-08,9,0,0
United States,2020-02-09,20,0,0
United States,2020-02-10,20,0,0
United States,2020-02-11,20,0,0
United States,2020-02-12,20,0,0
United States,2020-02-13,20,0,0
United States,2020-02-14,20,0,0
United States,2020-02-15,20,0,0
United States,2020-02-16,24,0,0
United States,2020-02-17,24,0,0
United States,2020-02-18,24,0,0
United States,2020-02-19,24,0,0
United States,2020-02-20,24,0,0
United States,2020-02-21,24,0,0
United States,2020-02-22,24,0,0
United States,2020-02-23,40,0,0
United States,2020-02-24,40,0,0
United States,2020-02-25,40,0,0
United States,2020-02-26,40,0,0
United States,2020-02-27,40,0,0
United States,2020-02-28,40,0,0
United States,2020-02-29,40,0,0
United States,2020-03-01,73,1,0
United States,2020-03-02,73,1,0
United States,2020-03-03,73,1,0
United States,2020-03-04,73,1,0
United States,2020-03-05,73,1,0
United States,2020-03-06,73,1,0
United States,2020-03-07,73,1,0
United States,2020-03-08,464,19,0
United States,2020-03-09,464,19,0
United States,2020-03-10,464,19,0
United States,2020-03-11,464,19,0
United States,2020-03-12,464,19,0
United States,2020-03-13,464,19,0
United States,2020-03-14,464,19,0
United States,2020-03-15,3929,69,0
United States,2020-03-16,3929,69,0
United States,2020-03-17,3929,69,0
United States,2020-03-18,3929,69,0
United States,2020-03-19,3929,69,0
United States,2020-03-20,3929,69,0
United States,2020-03-21,3929,69,0
United States,2020-03-22,31415,374,0
United States,2020-03-23,31415,374,0
United States,2020-03-24,31415,374,0
United States,2020-03-25,31415,374,0
United States,2020-03-26,31415,374,0
United States,2020-03-27,31415,374,0
United States,2020-03-28,31415,374,0
United States,2020-03-29,126309,2106,0
United States,2020-03-30,126309,2106,0
United States,2020-03-31,126309,2106,0
United States,2020-04-01,126309,2106,0
United States,2020-04-02,126309,2106,0
United States,2020-04-03,126309,2106,0
United States,2020-04-04,126309,2106,0
United States,2020-04-05,302460,8748,0
United States,2020-04-06,302460,8748,0
United States,2020-04-07,302460,8748,0
United States,2020-04-08,302460,8748,0
United States,2020-04-09,302460,8748,0
United States,2020-04-10,302460,8748,0
United States,2020-04-11,302460,8748,0
United States,2020-04-12,521632,22637,0
United States,2020-04-13,521632,22637,0
United States,2020-04-14,521632,22637,0
United States,2020-04-15,521632,22637,0
United States,2020-04-16,521632,22637,0
United States,2020-04-17,521632,22637,0
United States,2020-04-18,521632,22637,0
United States,2020-04-19,717782,38535,0
United States,2020-04-20,717782,38535,0
United States,2020-04-21,717782,38535,0
United States,2020-04-22,717782,38535,0
United States,2020-04-23,717782,38535,0
United States,2020-04-24,717782,38535,0
United States,2020-04-25,717782,38535,0
United States,2020-04-26,922947,53434,0
United States,2020-04-27,922947,53434,0
United States,2020-04-28,922947,53434,0
United States,2020-04-29,922947,53434,0
United States,2020-04-30,922947,53434,0
United States,2020-05-01,922947,53434,0
United States,2020-05-02,922947,53434,0
United States,2020-05-03,1121383,67069,0
United States,2020-05-04,1121383,67069,0
United States,2020-05-05,1121383,67069,0
United States,2020-05-06,1121383,67069,0
United States,2020-05-07,1121383,67069,0
United States,2020-05-08,1121383,67069,0
United States,2020-05-09,1121383,67069,0
United States,2020-05-10,1303629,79827,0
United States,2020-05-11,1303629,79827,0
United States,2020-05-12,1303629,79827,0
United States,2020-05-13,1303629,79827,0
United States,2020-05-14,1303629,79827,0
United States,2020-05-15,1303629,79827,0
United States,2020-05-16,1303629,79827,0
United States,2020-05-17,1472661,89957,0
United States,2020-05-18,1472661,89957,0
United States,2020-05-19,1472661,89957,0
United States,2020-05-20,1472661,89957,0
United States,2020-05-21,1472661,89957,0
United States,2020-05-22,1472661,89957,0
United States,2020-05-23,1472661,89957,0
United States,2020-05-24,1638986,98515,0
United States,2020-05-25,1638986,98515,0
United States,2020-05-26,1638986,98515,0
United States,2020-05-27,1638986,98515,0
United States,2020-05-28,1638986,98515,0
United States,2020-05-29,1638986,98515,0
United States,2020-05-30,1638986,98515,0
United States,2020-05-31,1785422,105325,0
United States,2020-06-01,1785422,105325,0
United States,2020-06-02,1785422,105325,0
United States,2020-06-03,1785422,105325,0
United States,2020-06-04,1785422,105325,0
United States,2020-06-05,1785422,105325,0
United States,2020-06-06,1785422,105325,0
United States,2020-06-07,1935202,111312,0
United States,2020-06-08,1935202,111312,0
United States,2020-06-09,1935202,111312,0
United States,2020-06-10,1935202,111312,0
United States,2020-06-11,1935202,111312,0
United States,2020-06-12,1935202,111312,0
United States,2020-06-13,1935202,111312,0
United States,2020-06-14,2087078,116682,0
United States,2020-06-15,2087078,116682,0
United States,2020-06-16,2087078,116682,0
United States,2020-06-17,2087078,116682,0
United States,2020-06-18,2087078,116682,0
United States,2020-06-19,2087078,116682,0
United States,2020-06-20,2087078,116682,0
United States,2020-06-21,2267099,121137,0
United States,2020-06-22,2267099,121137,0
United States,2020-06-23,2267099,121137,0
United States,2020-06-24,2267099,121137,0
United States,2020-06-25,2267099,121137,0
United States,2020-06-26,2267099,121137,0
United States,2020-06-27,2267099,121137,0
United States,2020-06-28,2525377,127218,0
United States,2020-06-29,2525377,127218,0
United States,2020-06-30,2525377,127218,0
United States,2020-07-01,2525377,127218,0
United States,2020-07-02,2525377,127218,0
United States,2020-07-03,2525377,127218,0
United States,2020-07-04,2525377,127218,0
United States,2020-07-05,2867543,131669,0
United States,2020-07-06,2867543,131669,0
United States,2020-07-07,2867543,131669,0
United States,2020-07-08,2867543,131669,0
United States,2020-07-09,2867543,131669,0
United States,2020-07-10,2867543,131669,0
United States,2020-07-11,2867543,131669,0
United States,2020-07-12,3259748,137198,0
United States,2020-07-13,3259748,137198,0
United States,2020-07-14,3259748,137198,0
United States,2020-07-15,3259748,137198,9245
United States,2020-07-16,3259748,137198,9797
United States,2020-07-17,3259748,137198,10700
United States,2020-07-18,3259748,137198,10963
United States,2020-07-19,3726015,143864,10267
United States,2020-07-20,3726015,143864,11291
United States,2020-07-21,3726015,143864,11458
United States,2020-07-22,3726015,143864,12487
United States,2020-07-23,3726015,143864,13916
United States,2020-07-24,3726015,143864,13627
United States,2020-07-25,3726015,143864,14402
United States,2020-07-26,4193916,151590,12403
United States,2020-07-27,4193916,151590,14230
United States,2020-07-28,4193916,151590,14578
United States,2020-07-29,4193916,151590,14021
United States,2020-07-30,4193916,151590,14653
United States,2020-07-31,4193916,151590,14603
United States,2020-08-01,4193916,151590,14400
United States,2020-08-02,4625166,159736,14053
United States,2020-08-03,4625166,159736,14245
United States,2020-08-04,4625166,159736,14116
United States,2020-08-05,4625166,159736,14059
United States,2020-08-06,4625166,159736,13885
United States,2020-08-07,4625166,159736,13769
United States,2020-08-08,4625166,159736,13358
United States,2020-08-09,5001075,167535,13163
United States,2020-08-10,5001075,167535,13181
United States,2020-08-11,5001075,167535,13058
United States,2020-08-12,5001075,167535,12868
United States,2020-08-13,5001075,167535,12677
United States,2020-08-14,5001075,167535,12512
United States,2020-08-15,5001075,167535,12246
United States,2020-08-16,5363737,174939,11991
United States,2020-08-17,5363737,174939,11967
United States,2020-08-18,5363737,174939,11958
United States,2020-08-19,5363737,174939,11571
United States,2020-08-20,5363737,174939,11263
United States,2020-08-21,5363737,174939,11023
United States,2020-08-22,5363737,174939,10779
United States,2020-08-23,5679525,181616,10738
United States,2020-08-24,5679525,181616,10691
United States,2020-08-25,5679525,181616,10603
United States,2020-08-26,5679525,181616,10383
United States,2020-08-27,5679525,181616,9905
United States,2020-08-28,5679525,181616,9883
United States,2020-08-29,5679525,181616,9697
United States,2020-08-30,5974471,187959,9549
United States,2020-08-31,5974471,187959,9509
United States,2020-09-01,5974471,187959,9472
United States,2020-09-02,5974471,187959,9362
United States,2020-09-03,5974471,187959,9232
United States,2020-09-04,5974471,187959,9228
United States,2020-09-05,5974471,187959,9091
United States,2020-09-06,6269724,193664,9010
United States,2020-09-07,6269724,193664,8974
United States,2020-09-08,6269724,193664,8971
United States,2020-09-09,6269724,193664,8784
United States,2020-09-10,6269724,193664,8590
United States,2020-09-11,6269724,193664,8529
United States,2020-09-12,6269724,193664,8312
United States,2020-09-13,6515345,198641,8261
United States,2020-09-14,6515345,198641,8264
United States,2020-09-15,6515345,198641,8158
United States,2020-09-16,6515345,198641,8074
United States,2020-09-17,6515345,198641,8025
United States,2020-09-18,6515345,198641,7970
United States,2020-09-19,6515345,198641,7833
United States,2020-09-20,6796322,203817,7840
United States,2020-09-21,6796322,203817,7856
United States,2020-09-22,6796322,203817,7862
United States,2020-09-23,6796322,203817,7861
United States,2020-09-24,6796322,203817,7830
United States,2020-09-25,6796322,203817,7813
United States,2020-09-26,6796322,203817,7796
United States,2020-09-27,7101096,208593,8067
United States,2020-09-28,7101096,208593,7915
United States,2020-09-29,7101096,208593,8043
United States,2020-09-30,7101096,208593,8070
United States,2020-10-01,7101096,208593,8005
United States,2020-10-02,7101096,208593,7957
United States,2020-10-03,7101096,208593,7964
United States,2020-10-04,7399444,213280,8119
United States,2020-10-05,7399444,213280,8332
United States,2020-10-06,7399444,213280,8569
United States,2020-10-07,7399444,213280,8638
United States,2020-10-08,7399444,213280,8624
United States,2020-10-09,7399444,213280,8723
United States,2020-10-10,7399444,213280,8731
United States,2020-10-11,7733693,217895,8819
United States,2020-10-12,7733693,217895,9057
United States,2020-10-13,7733693,217895,9412
United States,2020-10-14,7733693,217895,9303
United States,2020-10-15,7733693,217895,9478
United States,2020-10-16,7733693,217895,9538
United States,2020-10-17,7733693,217895,9516
United States,2020-10-18,8121327,222696,9725
United States,2020-10-19,8121327,222696,10075
United States,2020-10-20,8121327,222696,10215
United States,2020-10-21,8121327,222696,10437
United States,2020-10-22,8121327,222696,10650
United States,2020-10-23,8121327,222696,10712
United States,2020-10-24,8121327,222696,10711
United States,2020-10-25,8570765,228419,10853
United States,2020-10-26,8570765,228419,11110
United States,2020-10-27,8570765,228419,11434
United States,2020-10-28,8570765,228419,11661
United States,2020-10-29,8570765,228419,11827
United States,2020-10-30,8570765,228419,11854
United States,2020-10-31,8570765,228419,11887
United States,2020-11-01,9130159,234515,12131
United States,2020-11-02,9130159,234515,12594
United States,2020-11-03,9130159,234515,12909
United States,2020-11-04,9130159,234515,13002
United States,2020-11-05,9130159,234515,13228
United States,2020-11-06,9130159,234515,13357
United States,2020-11-07,9130159,234515,13479
United States,2020-11-08,9920253,241719,14008
United States,2020-11-09,9920253,241719,14409
United States,2020-11-10,9920253,241719,14835
United States,2020-11-11,9920253,241719,15115
United States,2020-11-12,9920253,241719,15594
United States,2020-11-13,9920253,241719,15867
United States,2020-11-14,9920253,241719,16238
United States,2020-11-15,10925098,250436,16808
United States,2020-11-16,10925098,250436,17538
United States,2020-11-17,10925098,250436,18088
United States,2020-11-18,10925098,250436,18331
United States,2020-11-19,10925098,250436,18742
United States,2020-11-20,10925098,250436,18916
United States,2020-11-21,10925098,250436,19091
United States,2020-11-22,12100581,261256,19658
United States,2020-11-23,12100581,261256,20176
United States,2020-11-24,12100581,261256,20572
United States,2020-11-25,12100581,261256,20831
United States,2020-11-26,12100581,261256,21025
United States,2020-11-27,12100581,261256,21327
United States,2020-11-28,12100581,261256,21483
United States,2020-11-29,13262982,273206,21919
United States,2020-11-30,13262982,273206,22500
United States,2020-12-01,13262982,273206,22868
United States,2020-12-02,13262982,273206,22962
United States,2020-12-03,13262982,273206,23043
United States,2020-12-04,13262982,273206,23123
United States,2020-12-05,13262982,273206,23172
United States,2020-12-06,14543914,288007,23435
United States,2020-12-07,14543914,288007,23892
United States,2020-12-08,14543914,288007,24197
United States,2020-12-09,14543914,288007,24612
United States,2020-12-10,14543914,288007,24636
United States,2020-12-11,14543914,288007,24747
United States,2020-12-12,14543914,288007,24634
United States,2020-12-13,16012396,305721,25074
United States,2020-12-14,16012396,305721,25560
United States,2020-12-15,16012396,305721,25812
United States,2020-12-16,16012396,305721,25972
United States,2020-12-17,16012396,305721,25894
United States,2020-12-18,16012396,305721,25950
United States,2020-12-19,16012396,305721,25801
United States,2020-12-20,17530324,324587,26057
United States,2020-12-21,17530324,324587,26431
United States,2020-12-22,17530324,324587,26730
United States,2020-12-23,17530324,324587,26928
United States,2020-12-24,17530324,324587,26714
United States,2020-12-25,17530324,324587,26559
United States,2020-12-26,17530324,324587,26734
United States,2020-12-27,18890446,342920,27063
United States,2020-12-28,18890446,342920,27519
United States,2020-12-29,18890446,342920,27782
United States,2020-12-30,18890446,342920,27697
United States,2020-12-31,18890446,342920,27748
United States,2021-01-01,18890446,342920,27471
United States,2021-01-02,18890446,342920,27614
United States,2021-01-03,20271441,362570,28006
United States,2021-01-04,20271441,362570,28266
United States,2021-01-05,20271441,362570,28528
United States,2021-01-06,20271441,362570,28608
United States,2021-01-07,20271441,362570,28491
United States,2021-01-08,20271441,362570,28365
United States,2021-01-09,20271441,362570,28187
United States,2021-01-10,21938592,384067,28370
United States,2021-01-11,21938592,384067,28739
United States,2021-01-12,21938592,384067,28891
United States,2021-01-13,21938592,384067,28727
United States,2021-01-14,21938592,384067,28527
United States,2021-01-15,21938592,384067,28422
United States,2021-01-16,21938592,384067,28120
United States,2021-01-17,23528547,407379,27891
United States,2021-01-18,23528547,407379,27831
United States,2021-01-19,23528547,407379,27584
United States,2021-01-20,23528547,407379,26998
United States,2021-01-21,23528547,407379,26517
United States,2021-01-22,23528547,407379,26006
United States,2021-01-23,23528547,407379,25364
United States,2021-01-24,24794408,429874,25121
United States,2021-01-25,24794408,429874,25003
United States,2021-01-26,24794408,429874,24897
United States,2021-01-27,24794408,429874,24353
United States,2021-01-28,24794408,429874,23786
United States,2021-01-29,24794408,429874,23121
United States,2021-01-30,24794408,429874,22708
United States,2021-01-31,25863033,452123,22503
United States,2021-02-01,25863033,452123,22230
United States,2021-02-02,25863033,452123,21767
United States,2021-02-03,25863033,452123,21403
United States,2021-02-04,25863033,452123,20872
United States,2021-02-05,25863033,452123,20354
United States,2021-02-06,25863033,452123,19863
United States,2021-02-07,26720283,472223,19377
United States,2021-02-08,26720283,472223,19328
United States,2021-02-09,26720283,472223,18929
United States,2021-02-10,26720283,472223,18313
United States,2021-02-11,26720283,472223,17714
United States,2021-02-12,26720283,472223,17334
United States,2021-02-13,26720283,472223,16865
United States,2021-02-14,27390855,492061,16350
United States,2021-02-15,27390855,492061,16227
United States,2021-02-16,27390855,492061,15921
United States,2021-02-17,27390855,492061,15579
United States,2021-02-18,27390855,492061,15024
United States,2021-02-19,27390855,492061,14492
United States,2021-02-20,27390855,492061,14109
United States,2021-02-21,27864340,506493,13724
United States,2021-02-22,27864340,506493,13671
United States,2021-02-23,27864340,506493,13354
United States,2021-02-24,27864340,506493,12891
United States,2021-02-25,27864340,506493,12464
United States,2021-02-26,27864340,506493,12165
United States,2021-02-27,27864340,506493,11716
United States,2021-02-28,28330091,519853,11552
United States,2021-03-01,28330091,519853,11362
United States,2021-03-02,28330091,519853,11040
United States,2021-03-03,28330091,519853,10744
United States,2021-03-04,28330091,519853,10556
United States,2021-03-05,28330091,519853,10323
United States,2021-03-06,28330091,519853,10029
United States,2021-03-07,28750830,530299,9848
United States,2021-03-08,28750830,530299,9790
United States,2021-03-09,28750830,530299,9612
United States,2021-03-10,28750830,530299,9455
United States,2021-03-11,28750830,530299,9242
United States,2021-03-12,28750830,530299,9120
United States,2021-03-13,28750830,530299,8907
United States,2021-03-14,29134830,538858,8775
United States,2021-03-15,29134830,538858,8787
United States,2021-03-16,29134830,538858,8736
United States,2021-03-17,29134830,538858,8682
United States,2021-03-18,29134830,538858,8521
United States,2021-03-19,29134830,538858,8422
United States,2021-03-20,29134830,538858,8241
United States,2021-03-21,29514381,545122,8127
United States,2021-03-22,29514381,545122,8347
United States,2021-03-23,29514381,545122,8379
United States,2021-03-24,29514381,545122,8488
United States,2021-03-25,29514381,545122,8338
United States,2021-03-26,29514381,545122,8329
United States,2021-03-27,29514381,545122,8201
United States,2021-03-28,29932199,551233,8359
United States,2021-03-29,29932199,551233,8439
United States,2021-03-30,29932199,551233,8572
United States,2021-03-31,29932199,551233,8502
United States,2021-04-01,29932199,551233,8470
United States,2021-04-02,29932199,551233,8466
United States,2021-04-03,29932199,551233,8541
United States,2021-04-04,30382159,556585,8606
United States,2021-04-05,30382159,556585,8849
United States,2021-04-06,30382159,556585,9012
United States,2021-04-07,30382159,556585,9024
United States,2021-04-08,30382159,556585,9194
United States,2021-04-09,30382159,556585,9145
United States,2021-04-10,30382159,556585,9130
United States,2021-04-11,30838109,561488,9245
United States,2021-04-12,30838109,561488,9452
United States,2021-04-13,30838109,561488,9536
United States,2021-04-14,30838109,561488,9581
United States,2021-04-15,30838109,561488,9476
United States,2021-04-16,30838109,561488,9530
United States,2021-04-17,30838109,561488,9551
United States,2021-04-18,31305326,566363,9632
United States,2021-04-19,31305326,566363,9828
United States,2021-04-20,31305326,566363,9918
United States,2021-04-21,31305326,566363,9916
United States,2021-04-22,31305326,566363,9842
United States,2021-04-23,31305326,566363,9705
United States,2021-04-24,31305326,566363,9572
United States,2021-04-25,31711421,571084,9546
United States,2021-04-26,31711421,571084,9759
United States,2021-04-27,31711421,571084,9665
United States,2021-04-28,31711421,571084,9535
United States,2021-04-29,31711421,571084,9371
United States,2021-04-30,31711421,571084,9242
United States,2021-05-01,31711421,571084,9105
United States,2021-05-02,32049828,575577,9075
United States,2021-05-03,32049828,575577,9209
United States,2021-05-04,32049828,575577,9180
United States,2021-05-05,32049828,575577,8951
United States,2021-05-06,32049828,575577,8833
United States,2021-05-07,32049828,575577,8646
United States,2021-05-08,32049828,575577,8468
United States,2021-05-09,32342152,580028,8359
United States,2021-05-10,32342152,580028,8341
United States,2021-05-11,32342152,580028,8298
United States,2021-05-12,32342152,580028,8114
United States,2021-05-13,32342152,580028,7917
United States,2021-05-14,32342152,580028,7628
United States,2021-05-15,32342152,580028,7409
United States,2021-05-16,32575502,584001,7270
United States,2021-05-17,32575502,584001,7299
United States,2021-05-18,32575502,584001,7163
United States,2021-05-19,32575502,584001,7056
United States,2021-05-20,32575502,584001,6841
United States,2021-05-21,32575502,584001,6664
United States,2021-05-22,32575502,584001,6472
United States,2021-05-23,32757111,587625,6412
United States,2021-05-24,32757111,587625,6419
United States,2021-05-25,32757111,587625,6311
United States,2021-05-26,32757111,587625,6138
United States,2021-05-27,32757111,587625,6000
United States,2021-05-28,32757111,587625,5778
United States,2021-05-29,32757111,587625,5606
United States,2021-05-30,32904922,591159,5525
United States,2021-05-31,32904922,591159,5542
United States,2021-06-01,32904922,591159,5489
United States,2021-06-02,32904922,591159,5322
United States,2021-06-03,32904922,591159,5175
United States,2021-06-04,32904922,591159,4995
United States,2021-06-05,32904922,591159,4768
United States,2021-06-06,33004034,593834,4677
United States,2021-06-07,33004034,593834,4685
United States,2021-06-08,33004034,593834,4608
United States,2021-06-09,33004034,593834,4478
United States,2021-06-10,33004034,593834,4383
United States,2021-06-11,33004034,593834,4300
United States,2021-06-12,33004034,593834,4186
United States,2021-06-13,33103599,596458,4049
United States,2021-06-14,33103599,596458,4068
United States,2021-06-15,33103599,596458,3939
United States,2021-06-16,33103599,596458,3879
United States,2021-06-17,33103599,596458,3806
United States,2021-06-18,33103599,596458,3739
United States,2021-06-19,33103599,596458,3673
United States,2021-06-20,33184226,598220,3663
United States,2021-06-21,33184226,598220,3708
United States,2021-06-22,33184226,598220,3744
United States,2021-06-23,33184226,598220,3700
United States,2021-06-24,33184226,598220,3636
United States,2021-06-25,33184226,598220,3617
United States,2021-06-26,33184226,598220,3562
United States,2021-06-27,33271863,600321,3525
United States,2021-06-28,33271863,600321,3617
United States,2021-06-29,33271863,600321,3676
United States,2021-06-30,33271863,600321,3673
United States,2021-07-01,33271863,600321,3614
United States,2021-07-02,33271863,600321,4027
United States,2021-07-03,33271863,600321,3753
United States,2021-07-04,33368900,602038,3777
United States,2021-07-05,33368900,602038,3883
United States,2021-07-06,33368900,602038,3980
United States,2021-07-07,33368900,602038,4132
United States,2021-07-08,33368900,602038,4297
United States,2021-07-09,33368900,602038,4369
United States,2021-07-10,33368900,602038,4442
United States,2021-07-11,33655410,603547,4637
United States,2021-07-12,33655410,603547,4883
United States,2021-07-13,33655410,603547,5072
United States,2021-07-14,33655410,603547,5255
United States,2021-07-15,33655410,603547,5474
United States,2021-07-16,33655410,603547,5785
United States,2021-07-17,33655410,603547,5994
United States,2021-07-18,33877989,605478,6272
United States,2021-07-19,33877989,605478,6717
United States,2021-07-20,33877989,605478,7115
United States,2021-07-21,33877989,605478,7408
United States,2021-07-22,33877989,605478,7687
United States,2021-07-23,33877989,605478,8097
United States,2021-07-24,33877989,605478,8419
United States,2021-07-25,34237016,607562,8867
United States,2021-07-26,34237016,607562,9448
United States,2021-07-27,34237016,607562,9994
United States,2021-07-28,34237016,607562,10376
United States,2021-07-29,34237016,607562,10919
United States,2021-07-30,34237016,607562,11463
United States,2021-07-31,34237016,607562,12109
United States,2021-08-01,34784102,610489,12698
United States,2021-08-02,34784102,610489,13481
United States,2021-08-03,34784102,610489,14052
United States,2021-08-04,34784102,610489,14632
United States,2021-08-05,34784102,610489,15193
United States,2021-08-06,34784102,610489,15732
United States,2021-08-07,34784102,610489,16164
United States,2021-08-08,35527158,614942,16784
United States,2021-08-09,35527158,614942,17707
United States,2021-08-10,35527158,614942,18264
United States,2021-08-11,35527158,614942,19013
United States,2021-08-12,35527158,614942,19537
United States,2021-08-13,35527158,614942,20076
United States,2021-08-14,35527158,614942,20401
United States,2021-08-15,36413622,620579,21077
United States,2021-08-16,36413622,620579,21673
United States,2021-08-17,36413622,620579,22303
United States,2021-08-18,36413622,620579,22693
United States,2021-08-19,36413622,620579,23034
United States,2021-08-20,36413622,620579,23399
United States,2021-08-21,36413622,620579,23653
United States,2021-08-22,37433588,628634,24082
United States,2021-08-23,37433588,628634,24559
United States,2021-08-24,37433588,628634,25053
United States,2021-08-25,37433588,628634,25062
United States,2021-08-26,37433588,628634,25249
United States,2021-08-27,37433588,628634,25365
United States,2021-08-28,37433588,628634,25435
United States,2021-08-29,38528478,638817,25781
United States,2021-08-30,38528478,638817,25919
United States,2021-08-31,38528478,638817,25904
United States,2021-09-01,38528478,638817,25963
United States,2021-09-02,38528478,638817,26045
United States,2021-09-03,38528478,638817,25961
United States,2021-09-04,38528478,638817,25609
United States,2021-09-05,39672729,650526,25630
United States,2021-09-06,39672729,650526,25801
United States,2021-09-07,39672729,650526,26099
United States,2021-09-08,39672729,650526,25998
United States,2021-09-09,39672729,650526,25925
United States,2021-09-10,39672729,650526,25747
United States,2021-09-11,39672729,650526,25326
United States,2021-09-12,40695299,662611,25292
United States,2021-09-13,40695299,662611,25514
United States,2021-09-14,40695299,662611,25218
United States,2021-09-15,40695299,662611,24877
United States,2021-09-16,40695299,662611,24734
United States,2021-09-17,40695299,662611,24435
United States,2021-09-18,40695299,662611,23978
United States,2021-09-19,41732753,676201,23779
United States,2021-09-20,41732753,676201,23686
United States,2021-09-21,41732753,676201,23536
United States,2021-09-22,41732753,676201,23127
United States,2021-09-23,41732753,676201,22585
United States,2021-09-24,41732753,676201,22185
United States,2021-09-25,41732753,676201,21727
United States,2021-09-26,42585047,689585,21543
United States,2021-09-27,42585047,689585,21256
United States,2021-09-28,42585047,689585,20882
United States,2021-09-29,42585047,689585,20400
United States,2021-09-30,42585047,689585,19802
United States,2021-10-01,42585047,689585,19272
United States,2021-10-02,42585047,689585,18942
United States,2021-10-03,43340735,702577,18770
United States,2021-10-04,43340735,702577,18674
United States,2021-10-05,43340735,702577,18261
United States,2021-10-06,43340735,702577,17911
United States,2021-10-07,43340735,702577,17482
United States,2021-10-08,43340735,702577,17010
United States,2021-10-09,43340735,702577,17374
United States,2021-10-10,44022719,714261,17888
United States,2021-10-11,44022719,714261,17902
United States,2021-10-12,44022719,714261,17755
United States,2021-10-13,44022719,714261,17534
United States,2021-10-14,44022719,714261,17069
United States,2021-10-15,44022719,714261,16724
United States,2021-10-16,44022719,714261,16201
United States,2021-10-17,44604956,724723,16038
United States,2021-10-18,44604956,724723,16213
United States,2021-10-19,44604956,724723,15980
United States,2021-10-20,44604956,724723,15678
United States,2021-10-21,44604956,724723,15312
United States,2021-10-22,44604956,724723,15078
United States,2021-10-23,44604956,724723,14681
United States,2021-10-24,45113499,735814,14445
United States,2021-10-25,45113499,735814,14612
United States,2021-10-26,45113499,735814,14543
United States,2021-10-27,45113499,735814,14398
United States,2021-10-28,45113499,735814,14100
United States,2021-10-29,45113499,735814,12455
United States,2021-10-30,45113499,735814,12152
United States,2021-10-31,45639685,744729,12092
United States,2021-11-01,45639685,744729,12108
United States,2021-11-02,45639685,744729,11947
United States,2021-11-03,45639685,744729,11766
United States,2021-11-04,45639685,744729,11555
United States,2021-11-05,45639685,744729,11341
United States,2021-11-06,45639685,744729,11231
United States,2021-11-07,46149896,752136,11210
United States,2021-11-08,46149896,752136,11332
United States,2021-11-09,46149896,752136,11356
United States,2021-11-10,46149896,752136,11289
United States,2021-11-11,46149896,752136,11280
United States,2021-11-12,46149896,752136,11271
United States,2021-11-13,46149896,752136,11296
United States,2021-11-14,46707076,759665,11264
United States,2021-11-15,46707076,759665,11534
United States,2021-11-16,46707076,759665,11600
United States,2021-11-17,46707076,759665,11664
United States,2021-11-18,46707076,759665,11792
United States,2021-11-19,46707076,759665,11823
United States,2021-11-20,46707076,759665,11785
United States,2021-11-21,47383952,769941,11973
United States,2021-11-22,47383952,769941,12296
United States,2021-11-23,47383952,769941,12329
United States,2021-11-24,47383952,769941,12448
United States,2021-11-25,47383952,769941,12471
United States,2021-11-26,47383952,769941,12654
United States,2021-11-27,47383952,769941,12849
United States,2021-11-28,47976346,775631,13105
United States,2021-11-29,47976346,775631,13379
United States,2021-11-30,47976346,775631,13545
United States,2021-12-01,47976346,775631,13671
United States,2021-12-02,47976346,775631,13772
United States,2021-12-03,47976346,775631,13888
